trading_date,sector,sentiment_lagged
2021-01-14,Energy,0.06973750000000001
2021-01-15,Energy,0.063925
2021-01-19,Energy,0.20217884615384615
2021-01-20,Energy,0.19628333333333334
2021-01-21,Energy,-0.09545
2021-01-22,Energy,-0.23058499999999998
2021-01-25,Energy,0.0399575
2021-01-26,Energy,0.19573333333333334
2021-01-27,Energy,0.37005999999999994
2021-01-28,Energy,0.2073222222222222
2021-01-29,Energy,0.09937291666666666
2021-02-01,Energy,-0.33050277777777776
2021-02-02,Energy,0.09943151515151516
2021-02-03,Energy,-0.003239766081871339
2021-02-04,Energy,0.021288333333333336
2021-02-05,Energy,0.1618
2021-02-08,Energy,0.04620166666666668
2021-02-09,Energy,0.11955750000000001
2021-02-10,Energy,0.07955
2021-02-11,Energy,-0.19583333333333333
2021-02-12,Energy,0.054193750000000006
2021-02-16,Energy,0.019594666666666673
2021-02-17,Energy,0.12436562500000001
2021-02-18,Energy,-0.05507545454545455
2021-02-19,Energy,0.19467777777777776
2021-02-22,Energy,0.32935
2021-02-23,Energy,0.15064236111111112
2021-02-24,Energy,0.2972541666666667
2021-02-25,Energy,-0.025846333333333325
2021-02-26,Energy,0.1323375
2021-03-01,Energy,0.022766666666666668
2021-03-02,Energy,0.2517376666666667
2021-03-03,Energy,-0.13297666666666666
2021-03-04,Energy,0.011222727272727268
2021-03-05,Energy,0.10244499999999998
2021-03-08,Energy,0.11253333333333333
2021-03-09,Energy,0.13008583333333334
2021-03-10,Energy,-0.17275396825396827
2021-03-11,Energy,0.1391875
2021-03-12,Energy,0.29270555555555555
2021-03-15,Energy,0.4767
2021-03-16,Energy,0.11092916666666666
2021-03-17,Energy,-0.14980833333333332
2021-03-18,Energy,0.017116666666666665
2021-03-19,Energy,-0.048166666666666684
2021-03-22,Energy,0.27920000000000006
2021-03-23,Energy,0.008466666666666671
2021-03-24,Energy,-0.12369277777777779
2021-03-25,Energy,-0.017446666666666666
2021-03-26,Energy,0.17644166666666666
2021-03-29,Energy,0.33000388888888893
2021-03-30,Energy,0.17095
2021-03-31,Energy,0.33471666666666666
2021-04-01,Energy,0.20995416666666666
2021-04-05,Energy,-0.2929
2021-04-06,Energy,0.08060500000000001
2021-04-07,Energy,0.03312999999999999
2021-04-08,Energy,-0.06846666666666666
2021-04-09,Energy,0.07392
2021-04-12,Energy,-0.18888749999999999
2021-04-13,Energy,0.370425
2021-04-14,Energy,0.24647777777777777
2021-04-15,Energy,0.07579166666666667
2021-04-16,Energy,0.0017400000000000083
2021-04-19,Energy,0.10589166666666666
2021-04-20,Energy,0.067475
2021-04-21,Energy,0.2569666666666667
2021-04-22,Energy,0.035818749999999996
2021-04-23,Energy,0.0352
2021-04-26,Energy,-0.047299999999999995
2021-04-27,Energy,-0.015539999999999993
2021-04-28,Energy,0.06577777777777777
2021-04-29,Energy,0.3133766666666667
2021-04-30,Energy,0.2006555555555555
2021-05-03,Energy,0.20397500000000002
2021-05-04,Energy,0.11941875
2021-05-05,Energy,0.06939119047619048
2021-05-06,Energy,0.08428749999999999
2021-05-07,Energy,0.2504125
2021-05-10,Energy,-0.0937625
2021-05-11,Energy,0.11302133333333333
2021-05-12,Energy,-0.053465000000000006
2021-05-13,Energy,0.11035833333333334
2021-05-14,Energy,0.0
2021-05-17,Energy,-0.02838888888888889
2021-05-18,Energy,0.22931916666666666
2021-05-19,Energy,-0.0294375
2021-05-20,Energy,-0.11921249999999999
2021-05-21,Energy,0.10115
2021-05-24,Energy,0.0373625
2021-05-25,Energy,0.11589333333333333
2021-05-26,Energy,0.1691784722222222
2021-05-27,Energy,0.309022
2021-05-28,Energy,0.1108022222222222
2021-06-01,Energy,-0.032290000000000006
2021-06-02,Energy,0.08505438095238096
2021-06-03,Energy,0.171605
2021-06-04,Energy,0.22661000000000003
2021-06-07,Energy,0.0
2021-06-08,Energy,-0.2298
2021-06-09,Energy,0.23466666666666666
2021-06-10,Energy,0.156265
2021-06-11,Energy,0.12267000000000002
2021-06-14,Energy,0.056425
2021-06-15,Energy,0.20434800000000003
2021-06-16,Energy,0.2944116666666667
2021-06-17,Energy,0.229142
2021-06-18,Energy,0.04000833333333333
2021-06-21,Energy,0.116425
2021-06-22,Energy,0.10162749999999998
2021-06-23,Energy,0.1337125
2021-06-24,Energy,0.169325
2021-06-25,Energy,0.14267166666666667
2021-06-28,Energy,0.24453333333333332
2021-06-29,Energy,-0.05701499999999997
2021-06-30,Energy,0.509124
2021-07-01,Energy,0.10722916666666667
2021-07-02,Energy,0.09315999999999999
2021-07-06,Energy,0.286435
2021-07-07,Energy,-0.09065555555555556
2021-07-08,Energy,0.013188333333333333
2021-07-09,Energy,0.15350533333333333
2021-07-12,Energy,0.15546
2021-07-13,Energy,0.2513138888888889
2021-07-14,Energy,-0.017724999999999998
2021-07-15,Energy,0.2049
2021-07-16,Energy,0.0035033333333333375
2021-07-19,Energy,0.09062533333333334
2021-07-20,Energy,-0.13666166666666665
2021-07-21,Energy,0.43355999999999995
2021-07-22,Energy,0.29711333333333334
2021-07-23,Energy,0.09316333333333333
2021-07-26,Energy,0.26446833333333336
2021-07-27,Energy,0.06085666666666666
2021-07-28,Energy,0.0
2021-07-29,Energy,0.18970833333333334
2021-07-30,Energy,0.08712666666666667
2021-08-02,Energy,0.21850397727272727
2021-08-03,Energy,0.04044566666666667
2021-08-04,Energy,0.24862083333333335
2021-08-05,Energy,0.0
2021-08-06,Energy,0.09744666666666667
2021-08-09,Energy,0.03108333333333335
2021-08-10,Energy,-0.02552083333333332
2021-08-11,Energy,-0.08854523809523811
2021-08-12,Energy,0.14515833333333333
2021-08-13,Energy,0.022860000000000002
2021-08-16,Energy,0.024666666666666667
2021-08-17,Energy,0.05001428571428572
2021-08-18,Energy,-0.153445
2021-08-19,Energy,0.017855
2021-08-20,Energy,0.11424880952380952
2021-08-23,Energy,-0.30306666666666665
2021-08-24,Energy,0.09965530303030304
2021-08-25,Energy,0.006183333333333332
2021-08-26,Energy,0.0683
2021-08-27,Energy,0.055644000000000006
2021-08-30,Energy,0.003168749999999998
2021-08-31,Energy,-0.1371757142857143
2021-09-01,Energy,0.08014733333333332
2021-09-02,Energy,-0.07845297619047618
2021-09-03,Energy,0.2158341794871795
2021-09-07,Energy,0.13723348214285716
2021-09-08,Energy,0.20011433333333334
2021-09-09,Energy,0.12153928571428572
2021-09-10,Energy,0.30797942857142857
2021-09-13,Energy,-0.03781875
2021-09-14,Energy,0.0803450892857143
2021-09-15,Energy,-0.0366875
2021-09-16,Energy,-0.04296333333333333
2021-09-17,Energy,-0.036553333333333334
2021-09-20,Energy,0.15253333333333333
2021-09-21,Energy,0.06743625
2021-09-22,Energy,0.12421
2021-09-23,Energy,0.09969333333333334
2021-09-24,Energy,0.17425166666666664
2021-09-27,Energy,-0.08296666666666666
2021-09-28,Energy,0.003622222222222221
2021-09-29,Energy,0.0075466666666666685
2021-09-30,Energy,0.02907738095238095
2021-10-01,Energy,0.09925333333333333
2021-10-04,Energy,0.23672500000000002
2021-10-05,Energy,0.21715833333333334
2021-10-06,Energy,0.21606
2021-10-07,Energy,0.23756666666666668
2021-10-08,Energy,0.11381857142857141
2021-10-11,Energy,0.06723214285714287
2021-10-12,Energy,0.04338333333333334
2021-10-13,Energy,0.12326666666666668
2021-10-14,Energy,0.21643333333333334
2021-10-15,Energy,0.185225
2021-10-18,Energy,0.173063
2021-10-19,Energy,0.09308
2021-10-20,Energy,0.23352599999999998
2021-10-21,Energy,0.14030277777777778
2021-10-22,Energy,0.09862708333333334
2021-10-25,Energy,0.1351022857142857
2021-10-26,Energy,0.18172430555555555
2021-10-27,Energy,0.25594285714285714
2021-10-28,Energy,0.021904285714285716
2021-10-29,Energy,0.10378541666666666
2021-11-01,Energy,0.34194722222222224
2021-11-02,Energy,0.10728645833333333
2021-11-03,Energy,0.0015111111111111113
2021-11-04,Energy,0.03313333333333333
2021-11-05,Energy,0.19084791666666667
2021-11-08,Energy,0.2259972222222222
2021-11-09,Energy,0.14157866666666669
2021-11-10,Energy,0.072735
2021-11-11,Energy,-0.069
2021-11-12,Energy,0.045579999999999996
2021-11-15,Energy,0.0
2021-11-16,Energy,0.02198958333333334
2021-11-17,Energy,-0.028440000000000014
2021-11-18,Energy,0.026964285714285715
2021-11-19,Energy,-0.02236666666666667
2021-11-22,Energy,-0.06586746031746032
2021-11-23,Energy,0.0018916666666666665
2021-11-24,Energy,0.291305
2021-11-26,Energy,0.030355555555555556
2021-11-29,Energy,-0.044425000000000006
2021-11-30,Energy,-0.0668
2021-12-01,Energy,-0.029681250000000034
2021-12-02,Energy,0.21672333333333332
2021-12-03,Energy,0.11395873015873015
2021-12-06,Energy,-0.009045833333333333
2021-12-07,Energy,0.037529880952380947
2021-12-08,Energy,0.12199041666666666
2021-12-09,Energy,0.16977083333333332
2021-12-10,Energy,0.006031250000000002
2021-12-13,Energy,0.26400666666666667
2021-12-14,Energy,0.0707547619047619
2021-12-15,Energy,0.3198666666666667
2021-12-16,Energy,0.17346666666666666
2021-12-17,Energy,0.11608749999999998
2021-12-20,Energy,0.15038666666666667
2021-12-21,Energy,0.0009222222222222317
2021-12-22,Energy,0.0
2021-12-23,Energy,0.06698333333333333
2021-12-27,Energy,-0.015326666666666669
2021-12-28,Energy,0.23013541666666665
2021-12-29,Energy,-0.05641111111111111
2021-12-30,Energy,0.22915
2021-12-31,Energy,0.032231249999999996
2022-01-03,Energy,0.34495000000000003
2022-01-04,Energy,0.07005714285714286
2022-01-05,Energy,0.04521666666666667
2022-01-06,Energy,0.15812222222222222
2022-01-07,Energy,-0.03813999999999999
2022-01-10,Energy,0.19563999999999998
2022-01-11,Energy,0.22921222222222223
2022-01-12,Energy,0.15405079365079363
2022-01-13,Energy,0.24929479166666665
2022-01-14,Energy,0.14125766666666667
2022-01-18,Energy,0.15531750000000002
2022-01-19,Energy,0.21999
2022-01-20,Energy,0.13234666666666667
2022-01-21,Energy,0.13698020833333335
2022-01-24,Energy,0.09697625000000001
2022-01-25,Energy,0.04217333333333334
2022-01-26,Energy,0.1787725
2022-01-27,Energy,0.16246611111111112
2022-01-28,Energy,0.08199115384615382
2022-01-31,Energy,0.18732934027777778
2022-02-01,Energy,0.145155
2022-02-02,Energy,0.09360695652173914
2022-02-03,Energy,0.13313799999999998
2022-02-04,Energy,0.075375
2022-02-07,Energy,0.10103499999999999
2022-02-08,Energy,0.1113692857142857
2022-02-09,Energy,0.24149749999999998
2022-02-10,Energy,0.18821
2022-02-11,Energy,0.040017142857142855
2022-02-14,Energy,0.19086999999999998
2022-02-15,Energy,0.10457031746031746
2022-02-16,Energy,0.097322
2022-02-17,Energy,0.15267
2022-02-18,Energy,0.054404999999999995
2022-02-22,Energy,0.12747916666666667
2022-02-23,Energy,0.026125000000000002
2022-02-24,Energy,0.12198883333333335
2022-02-25,Energy,-0.03851633333333333
2022-02-28,Energy,0.10720096153846154
2022-03-01,Energy,0.07023499999999999
2022-03-02,Energy,0.055955870927318296
2022-03-03,Energy,0.1656017857142857
2022-03-04,Energy,0.06556373626373627
2022-03-07,Energy,0.09467458333333334
2022-03-08,Energy,0.053553879120879125
2022-03-09,Energy,0.12523977777777778
2022-03-10,Energy,0.10806633333333335
2022-03-11,Energy,0.11546928571428572
2022-03-14,Energy,0.13963555555555557
2022-03-15,Energy,0.1908568333333333
2022-03-16,Energy,0.18263992857142858
2022-03-17,Energy,0.18090438311688312
2022-03-18,Energy,0.13679772727272727
2022-03-21,Energy,0.07074333333333334
2022-03-22,Energy,0.0998901948051948
2022-03-23,Energy,0.13208666666666669
2022-03-24,Energy,0.04383416666666666
2022-03-25,Energy,0.10499238461538463
2022-03-28,Energy,0.30355533333333334
2022-03-29,Energy,0.2789433333333334
2022-03-30,Energy,0.11205909090909091
2022-03-31,Energy,0.36841666666666667
2022-04-01,Energy,0.01515666666666667
2022-04-04,Energy,0.17353800000000003
2022-04-05,Energy,0.046625666666666676
2022-04-06,Energy,0.086984
2022-04-07,Energy,0.17956875
2022-04-08,Energy,0.1738325
2022-04-11,Energy,0.24698035714285713
2022-04-12,Energy,0.34190729166666667
2022-04-13,Energy,0.18135844444444443
2022-04-14,Energy,0.22979993055555556
2022-04-18,Energy,0.28245000000000003
2022-04-19,Energy,0.25916805555555555
2022-04-20,Energy,0.21925599999999998
2022-04-21,Energy,0.19884000000000002
2022-04-22,Energy,0.17409083333333333
2022-04-25,Energy,0.07542666666666667
2022-04-26,Energy,0.11920595093795094
2022-04-27,Energy,0.13223154761904762
2022-04-28,Energy,0.2651357777777778
2022-04-29,Energy,0.2515092857142857
2022-05-02,Energy,-0.08109881481481482
2022-05-03,Energy,0.18369749999999999
2022-05-04,Energy,0.1915303333333333
2022-05-05,Energy,0.05974888888888889
2022-05-06,Energy,0.2955449047619048
2022-05-09,Energy,0.16832407142857142
2022-05-10,Energy,0.11587069264069265
2022-05-11,Energy,0.13113142857142857
2022-05-12,Energy,0.29024652777777776
2022-05-13,Energy,0.10331690476190476
2022-05-16,Energy,0.12327222222222223
2022-05-17,Energy,0.08721899145299146
2022-05-18,Energy,0.10922719696969696
2022-05-19,Energy,0.09223620512820511
2022-05-20,Energy,0.1486772619047619
2022-05-23,Energy,0.2707125
2022-05-24,Energy,0.10954800000000002
2022-05-25,Energy,0.17849844444444446
2022-05-26,Energy,0.19254166666666667
2022-05-27,Energy,0.1650985
2022-05-31,Energy,0.25107380952380953
2022-06-01,Energy,0.22741289377289378
2022-06-02,Energy,0.2107964285714286
2022-06-03,Energy,0.32685400000000003
2022-06-06,Energy,0.19836666666666666
2022-06-07,Energy,0.18590604395604396
2022-06-08,Energy,0.095547
2022-06-09,Energy,0.18043984126984128
2022-06-10,Energy,0.16317500000000001
2022-06-13,Energy,0.09383333333333334
2022-06-14,Energy,0.1565974116161616
2022-06-15,Energy,0.214009375
2022-06-16,Energy,0.21545750000000002
2022-06-17,Energy,0.06751
2022-06-21,Energy,0.19483333333333333
2022-06-22,Energy,0.06591158088235294
2022-06-23,Energy,0.042227777777777774
2022-06-24,Energy,0.08919472222222222
2022-06-27,Energy,-0.08981416666666667
2022-06-28,Energy,0.10657933333333333
2022-06-29,Energy,0.269013081232493
2022-06-30,Energy,0.2327914285714286
2022-07-01,Energy,-0.04983449999999999
2022-07-05,Energy,0.22599
2022-07-06,Energy,0.07907858682983683
2022-07-07,Energy,0.32752042857142855
2022-07-08,Energy,0.26227666666666666
2022-07-11,Energy,0.15276250000000002
2022-07-12,Energy,0.05594416666666667
2022-07-13,Energy,0.23591047619047617
2022-07-14,Energy,0.16536833333333334
2022-07-15,Energy,0.18075333333333335
2022-07-18,Energy,0.27465833333333334
2022-07-19,Energy,0.26950738095238097
2022-07-20,Energy,0.32101999999999997
2022-07-21,Energy,0.17309214285714286
2022-07-22,Energy,0.112725
2022-07-25,Energy,0.18882181818181817
2022-07-26,Energy,0.33997331601731606
2022-07-27,Energy,0.071235
2022-07-28,Energy,0.11778666666666666
2022-07-29,Energy,0.1399291818181818
2022-08-01,Energy,0.2862748717948718
2022-08-02,Energy,0.057070222222222224
2022-08-03,Energy,0.13143303571428572
2022-08-04,Energy,0.25675920855614975
2022-08-05,Energy,0.13704785714285714
2022-08-08,Energy,0.24852749999999998
2022-08-09,Energy,0.15593126984126984
2022-08-10,Energy,0.05417322751322751
2022-08-11,Energy,0.16080609523809525
2022-08-12,Energy,0.16389199999999998
2022-08-15,Energy,0.1958025
2022-08-16,Energy,0.14137850505050506
2022-08-17,Energy,0.20020833333333332
2022-08-18,Energy,0.34341458333333336
2022-08-19,Energy,-0.03893566666666665
2022-08-22,Energy,0.17975444444444444
2022-08-23,Energy,0.2210671111111111
2022-08-24,Energy,0.1240711111111111
2022-08-25,Energy,0.012638
2022-08-26,Energy,0.1050217857142857
2022-08-29,Energy,0.1536388888888889
2022-08-30,Energy,0.22977718253968255
2022-08-31,Energy,0.09114714285714286
2022-09-01,Energy,0.24336318181818184
2022-09-02,Energy,0.164953
2022-09-06,Energy,0.19711547619047617
2022-09-07,Energy,0.14941375
2022-09-08,Energy,0.17913
2022-09-09,Energy,0.27588999999999997
2022-09-12,Energy,0.048162666666666666
2022-09-13,Energy,0.189109375
2022-09-14,Energy,0.26301147619047616
2022-09-15,Energy,0.11739687500000001
2022-09-16,Energy,0.22320444444444446
2022-09-19,Energy,0.495585
2022-09-20,Energy,0.09387814285714287
2022-09-21,Energy,0.22261999999999998
2022-09-22,Energy,0.30465625
2022-09-23,Energy,0.13821666666666665
2022-09-26,Energy,-0.07019312500000001
2022-09-27,Energy,0.09926041666666668
2022-09-28,Energy,-0.05295714285714285
2022-09-29,Energy,0.22659791666666665
2022-09-30,Energy,0.1811775
2022-10-03,Energy,0.28570873015873016
2022-10-04,Energy,0.09041141025641025
2022-10-05,Energy,0.11354375000000001
2022-10-06,Energy,0.2191266666666667
2022-10-07,Energy,0.137495
2022-10-10,Energy,0.26992971428571433
2022-10-11,Energy,0.13325833333333334
2022-10-12,Energy,0.16493833333333335
2022-10-13,Energy,0.20330807692307692
2022-10-14,Energy,0.10111555555555556
2022-10-17,Energy,0.11390866666666666
2022-10-18,Energy,0.07120083333333334
2022-10-19,Energy,-0.016618749999999998
2022-10-20,Energy,0.15616066666666667
2022-10-21,Energy,0.130947
2022-10-24,Energy,0.09009577777777777
2022-10-25,Energy,0.08828255555555556
2022-10-26,Energy,0.12137000000000002
2022-10-27,Energy,0.02079
2022-10-28,Energy,0.1154789090909091
2022-10-31,Energy,0.12420655555555556
2022-11-01,Energy,0.11650491666666667
2022-11-02,Energy,0.10613198051948053
2022-11-03,Energy,0.24664961904761906
2022-11-04,Energy,0.30889
2022-11-07,Energy,0.057296666666666676
2022-11-08,Energy,0.07273981818181818
2022-11-09,Energy,0.16152395833333333
2022-11-10,Energy,-0.049745833333333336
2022-11-11,Energy,0.09074266666666667
2022-11-14,Energy,0.060730571428571425
2022-11-15,Energy,0.12069488344988347
2022-11-16,Energy,0.3191528571428571
2022-11-17,Energy,0.20551
2022-11-18,Energy,0.05206291666666667
2022-11-21,Energy,0.08606000000000001
2022-11-22,Energy,0.1497365
2022-11-23,Energy,-0.09503166666666667
2022-11-25,Energy,0.24129490476190477
2022-11-28,Energy,0.21078200000000002
2022-11-29,Energy,0.007767250000000003
2022-11-30,Energy,0.04276863636363636
2022-12-01,Energy,0.2067204761904762
2022-12-02,Energy,0.20941666666666667
2022-12-05,Energy,0.4195625
2022-12-06,Energy,0.17767648809523812
2022-12-07,Energy,0.2555476666666667
2022-12-08,Energy,0.08345619047619049
2022-12-09,Energy,0.22983543589743588
2022-12-12,Energy,0.08636095238095237
2022-12-13,Energy,0.2683230952380952
2022-12-14,Energy,0.149775
2022-12-15,Energy,-0.048950666666666656
2022-12-16,Energy,0.03632
2022-12-19,Energy,0.14259
2022-12-20,Energy,0.07206955555555555
2022-12-21,Energy,0.2606875
2022-12-22,Energy,0.051320833333333336
2022-12-23,Energy,0.378585
2022-12-27,Energy,0.025530000000000004
2022-12-28,Energy,0.19149595604395606
2022-12-29,Energy,0.10542222222222224
2022-12-30,Energy,0.04067232142857143
2023-01-03,Energy,0.16362000000000002
2023-01-04,Energy,0.28271022222222225
2023-01-05,Energy,0.24394233333333332
2023-01-06,Energy,0.24221202380952384
2023-01-09,Energy,0.15449438095238094
2023-01-10,Energy,0.2865790476190476
2023-01-11,Energy,0.04492685714285714
2023-01-12,Energy,0.2263166666666667
2023-01-13,Energy,0.018649553571428574
2023-01-17,Energy,0.17236785714285716
2023-01-18,Energy,0.06981882352941177
2023-01-19,Energy,0.24106333333333335
2023-01-20,Energy,0.11615
2023-01-23,Energy,0.18815427884615385
2023-01-24,Energy,0.03881306818181818
2023-01-25,Energy,0.2233597619047619
2023-01-26,Energy,0.19050666666666666
2023-01-27,Energy,0.21641891025641025
2023-01-30,Energy,0.11059071428571429
2023-01-31,Energy,0.1395278787878788
2023-02-01,Energy,0.12339420512820513
2023-02-02,Energy,-0.12676177777777778
2023-02-03,Energy,0.18011523809523808
2023-02-06,Energy,-0.004061666666666658
2023-02-07,Energy,0.03663444444444445
2023-02-08,Energy,0.0007771428571428541
2023-02-09,Energy,0.08533444444444445
2023-02-10,Energy,0.11847390476190475
2023-02-13,Energy,0.13065708333333334
2023-02-14,Energy,0.27975944444444445
2023-02-15,Energy,-0.06863
2023-02-16,Energy,0.060711111111111105
2023-02-17,Energy,0.13395955555555555
2023-02-21,Energy,0.13352410714285715
2023-02-22,Energy,0.1161750505050505
2023-02-23,Energy,0.11466400000000002
2023-02-24,Energy,0.17188928571428572
2023-02-27,Energy,0.056115000000000005
2023-02-28,Energy,-0.019697714285714284
2023-03-01,Energy,0.205912962962963
2023-03-02,Energy,0.07892708333333333
2023-03-03,Energy,0.27628833333333336
2023-03-06,Energy,0.15702291666666668
2023-03-07,Energy,0.05377766666666667
2023-03-08,Energy,0.12144666666666666
2023-03-09,Energy,0.14941619047619048
2023-03-10,Energy,0.25682866666666665
2023-03-13,Energy,0.1443116666666667
2023-03-14,Energy,0.15785444444444444
2023-03-15,Energy,0.21197166666666667
2023-03-16,Energy,0.1294664285714286
2023-03-17,Energy,-0.04001199999999999
2023-03-20,Energy,0.06299166666666667
2023-03-21,Energy,0.26259466666666664
2023-03-22,Energy,-0.03979416666666667
2023-03-23,Energy,0.13186916666666665
2023-03-24,Energy,0.16982166666666668
2023-03-27,Energy,0.194102
2023-03-28,Energy,0.061272499999999994
2023-03-29,Energy,0.08887333333333333
2023-03-30,Energy,0.04028988888888889
2023-03-31,Energy,0.07989666666666667
2023-04-03,Energy,0.140608
2023-04-04,Energy,-0.04670276315789473
2023-04-05,Energy,0.2448036507936508
2023-04-06,Energy,0.044648961038961044
2023-04-10,Energy,0.15520730769230767
2023-04-11,Energy,0.10547577357425184
2023-04-12,Energy,0.12779444444444443
2023-04-13,Energy,0.04597833333333333
2023-04-14,Energy,0.0994575
2023-04-17,Energy,0.17745000000000002
2023-04-18,Energy,0.12480233333333332
2023-04-19,Energy,0.011318838383838386
2023-04-20,Energy,0.18730750000000002
2023-04-21,Energy,0.10873916666666665
2023-04-24,Energy,0.16272232967032968
2023-04-25,Energy,0.10986303030303031
2023-04-26,Energy,0.08803928571428571
2023-04-27,Energy,0.15265250000000002
2023-04-28,Energy,0.09951216666666667
2023-05-01,Energy,0.2595610826001955
2023-05-02,Energy,0.05163315789473684
2023-05-03,Energy,0.022053809523809528
2023-05-04,Energy,0.057907857142857136
2023-05-05,Energy,0.12415380952380951
2023-05-08,Energy,0.07042
2023-05-09,Energy,0.13892006162464984
2023-05-10,Energy,0.3369247619047619
2023-05-11,Energy,0.06139833333333333
2023-05-12,Energy,0.2907571428571429
2023-05-15,Energy,0.04727333333333334
2023-05-16,Energy,0.09718464646464646
2023-05-17,Energy,0.0683
2023-05-18,Energy,-0.03623933333333333
2023-05-19,Energy,0.03355208333333334
2023-05-22,Energy,0.05865833333333335
2023-05-23,Energy,0.17863541666666666
2023-05-24,Energy,0.04081375
2023-05-25,Energy,-0.029001785714285716
2023-05-26,Energy,0.021213222222222224
2023-05-30,Energy,0.20208666666666666
2023-05-31,Energy,0.132755873015873
2023-06-01,Energy,0.21463000000000002
2023-06-02,Energy,0.20107333333333335
2023-06-05,Energy,0.005070454545454545
2023-06-06,Energy,0.082553
2023-06-07,Energy,0.011694222222222217
2023-06-08,Energy,0.10962916666666667
2023-06-09,Energy,0.0346895238095238
2023-06-12,Energy,0.09743857142857143
2023-06-13,Energy,0.055564999999999996
2023-06-14,Energy,0.11525333333333335
2023-06-15,Energy,0.03523666666666667
2023-06-16,Energy,0.07012933333333334
2023-06-20,Energy,0.09272
2023-06-21,Energy,0.085532
2023-06-22,Energy,0.03936
2023-06-23,Energy,0.03054459595959596
2023-06-26,Energy,0.08087
2023-06-27,Energy,0.05300933333333333
2023-06-28,Energy,0.10251777777777778
2023-06-29,Energy,0.14015
2023-06-30,Energy,0.08233920454545454
2023-07-03,Energy,0.017703000000000003
2023-07-05,Energy,0.10649
2023-07-06,Energy,0.05684890109890111
2023-07-07,Energy,0.16027809523809525
2023-07-10,Energy,-0.005559047619047611
2023-07-11,Energy,0.07794799999999999
2023-07-12,Energy,-0.04340309523809523
2023-07-13,Energy,0.06690533333333334
2023-07-14,Energy,0.15996761904761905
2023-07-17,Energy,0.10779676923076922
2023-07-18,Energy,0.17288583333333332
2023-07-19,Energy,-0.024509333333333334
2023-07-20,Energy,0.0264
2023-07-21,Energy,0.10256666666666667
2023-07-24,Energy,0.043466710144927534
2023-07-25,Energy,0.17202599999999998
2023-07-26,Energy,0.05407333333333334
2023-07-27,Energy,0.07971600000000001
2023-07-28,Energy,-0.030507777777777783
2023-07-31,Energy,0.29128
2023-08-01,Energy,0.2954017619047619
2023-08-02,Energy,0.186396
2023-08-03,Energy,0.06764
2023-08-04,Energy,0.05658571428571428
2023-08-07,Energy,-0.06289583333333333
2023-08-08,Energy,0.10547083333333333
2023-08-09,Energy,0.27461041666666663
2023-08-10,Energy,-0.019293333333333336
2023-08-11,Energy,0.2552375
2023-08-14,Energy,0.14817305494505492
2023-08-15,Energy,0.1786311111111111
2023-08-16,Energy,0.026050714285714288
2023-08-17,Energy,0.06837916666666666
2023-08-18,Energy,0.05376665934065934
2023-08-21,Energy,0.17154114285714286
2023-08-22,Energy,0.164230625
2023-08-23,Energy,0.009210357142857145
2023-08-24,Energy,0.24480992063492063
2023-08-25,Energy,0.07053066666666666
2023-08-28,Energy,0.08052499999999999
2023-08-29,Energy,0.21741363636363636
2023-08-30,Energy,-0.03839954545454545
2023-08-31,Energy,0.17393544973544972
2023-09-01,Energy,0.0880625
2023-09-05,Energy,0.2715555555555556
2023-09-06,Energy,-0.018475297619047627
2023-09-07,Energy,0.2502890476190476
2023-09-08,Energy,0.222679375
2023-09-11,Energy,0.14171142857142857
2023-09-12,Energy,0.10889055555555557
2023-09-13,Energy,0.10197066666666668
2023-09-14,Energy,0.09829861111111111
2023-09-15,Energy,0.12299133333333331
2023-09-18,Energy,-0.018210000000000004
2023-09-19,Energy,0.05833422222222222
2023-09-20,Energy,0.04518965384615385
2023-09-21,Energy,0.00011688311688311595
2023-09-22,Energy,0.1825041666666667
2023-09-25,Energy,0.2148235
2023-09-26,Energy,0.19525133928571428
2023-09-27,Energy,0.1580538095238095
2023-09-28,Energy,0.12195466666666668
2023-09-29,Energy,0.14097999999999997
2023-10-02,Energy,0.21495066666666665
2023-10-03,Energy,0.21752761904761905
2023-10-04,Energy,0.235757
2023-10-05,Energy,0.19136745454545454
2023-10-06,Energy,0.20503251282051282
2023-10-09,Energy,0.08675807692307691
2023-10-10,Energy,-0.1429298831168831
2023-10-11,Energy,0.10431422222222222
2023-10-12,Energy,0.15029589371980676
2023-10-13,Energy,0.264472
2023-10-16,Energy,-0.013828333333333345
2023-10-17,Energy,0.2676203703703704
2023-10-18,Energy,0.14296714285714285
2023-10-19,Energy,-0.04752713675213676
2023-10-20,Energy,0.18488886363636364
2023-10-23,Energy,0.04193107769423559
2023-10-24,Energy,0.015654545454545456
2023-10-25,Energy,0.1611207142857143
2023-10-26,Energy,0.18598358585858588
2023-10-27,Energy,0.059366886446886445
2023-10-30,Energy,0.10430258620689656
2023-10-31,Energy,0.07017108585858586
2023-11-01,Energy,0.10854921428571429
2023-11-02,Energy,0.18084055555555553
2023-11-03,Energy,0.06592258823529411
2023-11-06,Energy,0.17216874999999998
2023-11-07,Energy,0.14513076190476187
2023-11-08,Energy,0.18816583333333334
2023-11-09,Energy,0.129900625
2023-11-10,Energy,0.08788975757575758
2023-11-13,Energy,0.09194380952380951
2023-11-14,Energy,0.18756133333333333
2023-11-15,Energy,0.297255
2023-11-16,Energy,0.1020125
2023-11-17,Energy,-0.10828437499999999
2023-11-20,Energy,0.18450238095238095
